id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
591813800_1788837043_120154281_1788853968_#Japan225_31888,,,micro_breaker_retest,,ote_inside_fvg,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: mandatory sequence is observed, but weak retest quality, mixed analogues, and a fresh opposing imbalance leave execution and follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba...",,5.8
591813800_1788837043_120154281_1788854571_#USSPX500_14620,,,micro_nested_continuation,,breaker_retest,REJECT,,False,,"[""synthetic_fallback_crossed_obstacle_blocked""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,[],reject=synthetic_fallback_crossed_obstacle_blocked; source=hard_pre_gate,,0.0
591813800_1788837043_120154281_1788854571_EURUSD_964,,,micro_continuation_fvg,,nested_htf_ltf_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The required continuation sequence is observed and the target is feasible, but applicable historical support is insufficient and OFF_HOURS execution weakens confidence.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392...",,6.4
591813800_1788837043_120154281_1788854571_GBPUSD_25553,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only the breaker-retest thesis: sequence quality, displacement, structure, virgin FVG and retest are supportive. Current target is feasible; the nearby moderate obstacle warrants reduced size.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key':...",,7.8
591813800_1788837043_120154281_1788855175_#Japan225_376,,,micro_breaker_retest,,ote_inside_fvg,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Sustained bearish follow-through.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The deterministic FVG midpoint and displacement sequence support the thesis, but the single adverse analogue, expansion-dominant regime, and nearby obstacle leave reversal follow-through insufficiently reliable.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', '...",,6.1
591813800_1788837043_120154281_1788855175_#USNDAQ100_1577,,,micro_breaker_retest,,breaker_retest,REJECT,,False,analyst_reject,"[""MAJOR_OPPOSING_OBSTACLE"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker sequence is complete and the FVG is valid, but a major opposing HTF imbalance sits immediately at entry, creating unacceptable post-entry failure risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2...",,6.2
591813800_1788837043_120154281_1788855779_EURNZD_10763,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clean continuation retest"", ""Structural follow-through""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: required micro evidence is present, but the low retest quality, unresolved structure confirmation, weak applicable history, and obstacle-crossing target leave follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796a...",,4.8
591813800_1788837043_120154281_1788855779_EURUSD_15387,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The declared range identity, excursion, and reentry are present. The FVG is mitigated but valid, retest quality is strong, and the feasible current target preserves acceptable RR.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1...",,6.4
591813800_1788837043_120154281_1788855779_GBPUSD_16696,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Current breaker evidence is coherent and tradable. Keep the deterministic feasible target; liquidity and capped alternatives are infeasible.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb32...",,7.6
591813800_1788837043_120154281_1788856384_#Japan225_19294,,,micro_session_reentry,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve: required breaker sequence is observed, the retest remains valid, structural invalidation is defined, and keep_current is feasible. Risk is moderated by the nearby opposing imbalance and mixed analogue outcomes.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sa...",,7.6
591813800_1788837043_120154281_1788856384_EURUSD_32220,,,micro_continuation_fvg,,continuation_reentry,REJECT,,False,analyst_reject,"[""STRUCTURAL_CONTRADICTION"", ""TARGET_INFEASIBLE"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; REJECT: expansion dominates compression and the supplied setup is displacement-confirmed rather than clean range reentry; the preferred liquidity target is infeasible.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c...",,3.0
591813800_1788837043_120154281_1788856384_GBPUSD_756,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker thesis is supported by ordered source events and a valid mitigated FVG, but modest retest quality and non-killzone timing make follow-through insufficiently reliable for approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace...",,6.4
591813800_1788837043_120154281_1788856384_GOLD_26560,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clearer reaction from the OTE/FVG zone.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence and entry evidence support the reversal, but the H1/H4 bearish context, retest quality of 1.1167, nearby obstruction, and adverse exact-family history leave outcome and target follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'g...",,6.2
591813800_1788837043_120154281_1788857593_#Japan225_1366,,,micro_session_reentry,,ote_inside_fvg,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""TARGET_PATH_UNCERTAIN"", ""HTF_OBSTACLE_PROXIMITY"", ""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Acceptance beyond the nearby HTF obstacle.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: breaker evidence and historical outcomes are supportive, but a major HTF imbalance only 0.0149R away makes execution survival and follow-through unclear.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2a...",,6.0
591813800_1788837043_120154281_1788857593_GBPUSD_2669,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The required breaker sequence is evidenced and ordered. Retest and displacement quality are strong; current target is feasible, while liquidity and capped alternatives are infeasible.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44...",,7.8
591813800_1788837043_120154281_1788857593_GOLD_25988,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response"", ""Stronger alignment with HTF bias""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid reversal sequence and feasible current target are offset by weak retest quality, bearish HTF context, nearby obstruction, and mixed analogue outcomes; abstain rather than spend risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c...",,6.2
591813800_1788837043_120154281_1788857594_#Germany40_27416,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The edge entry remains valid, but the close opposing imbalance and lack of applicable taxonomy-matched history make follow-through too uncertain for approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba8...",,4.4
591813800_1788837043_120154281_1788858198_#USNDAQ100_8442,,,micro_breaker_retest,,breaker_retest,REJECT,,False,analyst_reject,"[""weak_retest"", ""nearby_major_obstacle"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The mandatory breaker sequence is represented, but weak retest quality and an immediate major opposing imbalance create a material structural failure risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6...",,4.2
591813800_1788837043_120154281_1788858198_EURNZD_19729,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger continuation structure confirmation.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the required displacement and FVG are present, but sequence quality and retest quality are weak, applicable history is insufficient, and target progress faces a nearby moderate obstacle.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,5.4
591813800_1788837043_120154281_1788858198_GBPCAD_21988,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger retest quality"", ""Cleaner post-entry path""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the reversal thesis is valid, but weak retest quality, high adverse context, adverse analogues, and an obstacle-crossing fallback target make follow-through insufficiently clear.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c3...",,5.7
591813800_1788837043_120154281_1788858803_#USNDAQ100_16418,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve: deterministic context, displacement, and OTE retracement are present in order; the touched FVG is not invalidated and the feasible current target preserves 2.4756 RR.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a...",,7.8
591813800_1788837043_120154281_1788858803_GOLD_25447,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear clearance beyond nearby imbalance""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Required OTE sequence is observed and the FVG remains valid, but the nearby opposing imbalance and mixed historical evidence make post-entry follow-through too uncertain for approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44...",,6.4
591813800_1788837043_120154281_1788859407_#USNDAQ100_25292,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence and OTE/FVG state support the reversal. Target arbitration favors the feasible current target over the nearby moderate obstacle; no asset-class prior is usable.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c639...",,8.1
591813800_1788837043_120154281_1788859407_EURNZD_18962,,,micro_continuation_fvg,,continuation_reentry,REJECT,,False,analyst_reject,"[""TARGET_OBSTACLE"", ""INSUFFICIENT_LIQUIDITY_RR"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_target_arbitration_incoherent""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear structure confirmation"", ""A feasible target with adequate RR""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; REJECT: edge entry leaves inadequate feasible liquidity reward; the current target is beyond a nearby session-high obstacle and fallback also crosses it, so target arbitration does not support execution.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_ke...",,4.2
591813800_1788837043_120154281_1788859407_GOLD_18709,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid OTE reversal sequence and tradable FVG are present, but historical results are mixed and the nearby opposing obstacle leaves follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e...",,6.2
591813800_1788837043_120154281_1788859407_USDCHF_27371,,,micro_continuation_fvg,,continuation_reentry,REJECT,,False,,"[""synthetic_fallback_crossed_obstacle_blocked""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,[],reject=synthetic_fallback_crossed_obstacle_blocked; source=hard_pre_gate,,0.0
591813800_1788837043_120154281_1788860011_#Japan225_18071,,,micro_nested_continuation,,breaker_retest,REJECT,,False,,"[""synthetic_fallback_crossed_obstacle_blocked""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,[],reject=synthetic_fallback_crossed_obstacle_blocked; source=hard_pre_gate,,0.0
591813800_1788837043_120154281_1788860011_GBPCAD_6496,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner target path beyond the obstacle.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the midpoint reversal setup is structurally valid, but adverse exact-family history and reliance on a fallback target crossing a fresh obstacle leave execution outcome uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c3...",,5.7
591813800_1788837043_120154281_1788860615_#Japan225_16083,,,micro_nested_continuation,,breaker_retest,REJECT,,False,,"[""synthetic_fallback_crossed_obstacle_blocked""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,[],reject=synthetic_fallback_crossed_obstacle_blocked; source=hard_pre_gate,,0.0
591813800_1788837043_120154281_1788860615_EURNZD_31832,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clean continuation retest"", ""Structure confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The required micro sequence is present, but weak retest quality, missing structure confirmation, and insufficient applicable history leave follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e...",,5.2
591813800_1788837043_120154281_1788860615_GOLD_17887,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Sustained acceptance beyond the nearby opposing imbalance.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: structure and OTE evidence are present, but the same-session analogue record is adverse and the near opposing imbalance makes target survival and follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f...",,6.1
591813800_1788837043_120154281_1788861219_EURUSD_25795,,,micro_failed_breakout_reclaim,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Evidence supports a fresh continuation FVG and observed follow-through, but OFF_HOURS conditions, weak continuation quality, low HTF alignment, and an opposing imbalance leave execution outcome unclear.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key...",,5.8
591813800_1788837043_120154281_1788861219_GBPUSD_27795,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve with moderate confidence: the required breaker sequence and tradable virgin FVG are present, while the nearby opposing imbalance limits follow-through quality.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c...",,7.6
591813800_1788837043_120154281_1788861824_EURCAD_30892,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear directional continuation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; No mandatory family event is missing, but trend context and continuation quality are insufficiently decisive for capital deployment; the nearby obstruction further reduces follow-through clarity.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,4.8
591813800_1788837043_120154281_1788861824_GOLD_9943,,,micro_range_reentry,,session_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid breaker sequence and feasible current target, but retest quality is only 1.08 and the fresh opposing HTF imbalance creates unstable follow-through. No capital approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a3...",,6.2
591813800_1788837043_120154281_1788861824_USDCHF_9522,,,micro_nested_continuation,,nested_htf_ltf_fvg,REJECT,,False,analyst_reject,"[""missing_mandatory_evidence"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Verified breaker formation"", ""Clean retest confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker-retest family requires declared context, breaker formation, and clean retest. Supplied retest quality is weak and the mandatory sequence is unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2...",,3.2
591813800_1788837043_120154281_1788862428_GBPUSD_9734,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Required breaker formation and clean retest are represented, but retest quality is only 3.9221 and nearby opposing imbalance creates unresolved follow-through risk; abstain rather than approve weak execution.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'gro...",,6.2
591813800_1788837043_120154281_1788862428_USDCHF_30404,,,micro_nested_continuation,,nested_htf_ltf_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid breaker and virgin FVG evidence exist, but weak retest quality and nearby opposing structure leave execution and follow-through unresolved; abstain rather than size the trade.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9...",,5.4
591813800_1788837043_120154281_1788863033_EURNZD_30907,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clean structure confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The continuation sequence and FVG remain valid, and the current target is feasible, but weak continuation scoring and absent structure confirmation make follow-through too uncertain for approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,5.0
