id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
,591813800_1788837043_120154281_1788857594_#Germany40_27416,2,,MICRO_FVG_EDGE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],[],"The edge entry remains valid, but the close opposing imbalance and lack of applicable taxonomy-matched history make follow-through too uncertain for approval.","The FVG edge thesis is supported and the edge remains tradable, but nearby obstruction, moderate alignment, and insufficient taxonomy-matched history prevent a capital approval.",4.4
,591813800_1788837043_120154281_1788858198_#USNDAQ100_8442,0,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""weak_retest"", ""nearby_major_obstacle""]",MIXED,,,[],[],"The mandatory breaker sequence is represented, but weak retest quality and an immediate major opposing imbalance create a material structural failure risk.","Sequence and FVG validity are present, but the breaker retest is weak and a major fresh HTF opposing imbalance sits almost at entry.",4.2
,591813800_1788837043_120154281_1788858198_#USNDAQ100_8442,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""thesis_contradiction"", ""zero_continuation_score"", ""nearby_major_obstacle""]",ADVERSE,,,[],[],"Required nested events are present, but the supplied evidence describes reversal rather than continuation and provides no continuation score support.","The nested continuation thesis is contradicted by reversal FVG classification, zero continuation score, adverse analogues, and a nearby major opposing HTF imbalance.",2.8
,591813800_1788837043_120154281_1788858198_#USNDAQ100_8442,3,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""expansion_regime_contradiction"", ""adverse_history""]",ADVERSE,,,[],[],"The declared range events are present, but the observed expansion-dominant regime contradicts the required compression and containment thesis.","The range-reentry sequence is supplied, but current conditions are expansion-dominant rather than compressed, directly contradicting the family thesis.",3.0
,591813800_1788837043_120154281_1788858198_EURNZD_19729,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Stronger continuation structure confirmation.""]","ABSTAIN: the required displacement and FVG are present, but sequence quality and retest quality are weak, applicable history is insufficient, and target progress faces a nearby moderate obstacle.","Continuation displacement and a fresh tradable FVG are present, but structure confirmation is weak and applicable historical evidence is insufficient. Target is feasible yet faces a nearby moderate obstacle.",5.4
,591813800_1788837043_120154281_1788858198_EURNZD_19729,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Stronger continuation structure confirmation.""]","ABSTAIN: the mid-FVG and displacement qualify, but retest and sequence quality are weak, applicable history is insufficient, and the feasible target path faces a nearby moderate obstacle.","The mid-FVG continuation thesis is structurally eligible and the FVG remains tradable, but weak retest and sequence confirmation plus insufficient applicable history do not justify capital deployment.",5.2
,591813800_1788837043_120154281_1788858198_EURNZD_19729,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Stronger continuation structure confirmation.""]","ABSTAIN: the FVG is valid, but midpoint mitigation weakens the edge-entry thesis, sequence quality is low, and applicable historical evidence is insufficient despite a minor obstacle.","The continuation FVG remains valid and the session obstacle is minor, but edge-entry quality is less compelling after midpoint mitigation and applicable history is insufficient for approval.",4.8
,591813800_1788837043_120154281_1788858198_GBPCAD_21988,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_thesis_contradiction""]",MIXED,,,[],[],"Reject due to direct parent-child thesis conflict: the setup is labeled continuation, but its FVG is reversal-context and continuation quality is weak.","Reject: the candidate claims nested continuation, but supplied evidence identifies a reversal FVG and weak continuation quality. The thesis is structurally contradicted despite good sequence and alignment.",3.2
,591813800_1788837043_120154281_1788858198_GBPCAD_21988,3,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_contradiction"", ""adverse_historical_context""]",ADVERSE,,,[],[],"Reject because session reentry is incompatible with the supplied expansion-dominant, trending regime; the adverse analogue sample reinforces the structural conflict.","Reject: session reentry is contradicted by expansion-dominant, trending conditions. Historical analogues are also adverse, while the feasible fallback target crosses a fresh obstacle.",3.0
,591813800_1788837043_120154281_1788858198_GBPCAD_21988,4,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Stronger retest quality"", ""Cleaner post-entry path""]","Abstain: the reversal thesis is valid, but weak retest quality, high adverse context, adverse analogues, and an obstacle-crossing fallback target make follow-through insufficiently clear.","Abstain: the midpoint reversal thesis is supported by a fresh virgin FVG and valid sequence, but weak retest quality, adverse context, adverse analogues, and an obstacle-crossing fallback target leave execution follow-through unclear.",5.7
,591813800_1788837043_120154281_1788858803_#USNDAQ100_16418,0,,MICRO_OTE_REVERSAL,,ABSTAIN,APPROVE,False,,[],INSUFFICIENT_SAMPLE,,,[],[],"Approve: deterministic context, displacement, and OTE retracement are present in order; the touched FVG is not invalidated and the feasible current target preserves 2.4756 RR.","Required OTE reversal sequence is present and ordered; FVG remains tradable, cost is negligible, and the current feasible target retains acceptable reward despite a nearby moderate obstacle.",7.8
,591813800_1788837043_120154281_1788858803_#USNDAQ100_16418,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner retest acceptance beyond the nearby obstacle""]","Abstain: sequence is present, but a major HTF opposing imbalance lies 0.0046R away and retest quality is weak, making post-entry failure and target survival unclear.","Breaker thesis and required sequence are supported, but the major HTF opposing imbalance sits almost at entry and the retest quality is weak; execution survival is therefore unclear.",6.4
,591813800_1788837043_120154281_1788858803_#USNDAQ100_16418,3,,MICRO_SESSION_REENTRY,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear session-range rejection and containment""]","Abstain: session reentry requires compression and containment, but compression is zero while expansion is positive; the major near-entry obstacle adds execution uncertainty.",The session-reentry thesis is not cleanly supported because the regime is expansion-dominant with zero compression; a major near-entry obstacle further makes execution uncertain.,5.9
,591813800_1788837043_120154281_1788858803_GOLD_25447,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Clear clearance beyond nearby imbalance""]","Required OTE sequence is observed and the FVG remains valid, but the nearby opposing imbalance and mixed historical evidence make post-entry follow-through too uncertain for approval.","OTE reversal sequence and tradable FVG are present, but the opposing imbalance is extremely close and historical outcomes are mixed; execution survival is not sufficiently clear.",6.4
,591813800_1788837043_120154281_1788858803_GOLD_25447,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger clean retest response""]","Breaker formation and retest are declared, but retest quality is weak and historical outcomes are mixed; the nearby opposing imbalance leaves execution survival unresolved.","Breaker identity and sequence are supplied, but retest quality is weak and the nearby opposing imbalance creates uncertain follow-through despite a feasible current target.",5.8
,591813800_1788837043_120154281_1788858803_GOLD_25447,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION""]",MIXED,,,[],"[""Valid continuation context""]",Reject: the declared nested continuation thesis conflicts with the deterministic reversal FVG state and weak continuation evidence; this is a material structural contradiction.,"The candidate claims nested continuation, but supplied fields identify a reversal FVG with continuation false and low continuation score; the setup thesis is structurally contradicted.",3.9
,591813800_1788837043_120154281_1788859407_#USNDAQ100_25292,0,,MICRO_OTE_REVERSAL,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],Sequence and OTE/FVG state support the reversal. Target arbitration favors the feasible current target over the nearby moderate obstacle; no asset-class prior is usable.,"OTE reversal has the declared context, strong displacement, valid retracement, intact FVG and structural invalidation. Keep the feasible current target; moderate obstacle and mixed analogues warrant reduced size.",8.1
,591813800_1788837043_120154281_1788859407_#USNDAQ100_25292,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Acceptance beyond the HTF opposing imbalance""]","The breaker thesis is supported by the declared setup and retest fields, but a major HTF obstacle lies at 0.0046R and every practical target crosses it. This is execution uncertainty, not a hard rejection.","Breaker-retest structure and displacement are supportive, but the major HTF opposing imbalance is effectively at entry. Feasible targets cross it, so execution survival is unclear and capital should be withheld.",7.0
,591813800_1788837043_120154281_1788859407_#USNDAQ100_25292,3,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_THESIS_CONTRADICTION""]",ADVERSE,,,[],[],"Reject: the family thesis requires range/compression, while deterministic regime fields show zero compression and expansion dominance. This is a direct structural thesis contradiction.","The range-reentry thesis is contradicted by expansion-dominant market state and zero compression. Historical range analogues are adverse, while the major HTF obstacle further undermines continuation inside a range.",2.8
,591813800_1788837043_120154281_1788859407_EURNZD_18962,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Clear structure confirmation"", ""Stronger retest response""]","ABSTAIN: required sequence fields are present, but continuation quality is weakened by low retest quality, missing structure confirmation, adverse analogues, and an opposing imbalance near entry.","The continuation displacement and FVG are valid, but weak retest quality, absent structure confirmation, adverse analogue outcomes, and a nearby opposing imbalance do not justify capital.",4.8
,591813800_1788837043_120154281_1788859407_EURNZD_18962,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Clear structure confirmation"", ""Stronger retest response""]","ABSTAIN: the mid-mitigated FVG and displacement qualify, but low retest quality, absent structure confirmation, adverse analogue outcomes, and nearby opposing liquidity leave follow-through unclear.","The mid-FVG entry is technically valid, but weak retest quality, absent structure confirmation, adverse analogue outcomes, and a nearby opposing imbalance make execution uncertain.",4.9
,591813800_1788837043_120154281_1788859407_EURNZD_18962,2,,MICRO_CONTINUATION_FVG,,REJECT,REJECT,False,,"[""TARGET_OBSTACLE"", ""INSUFFICIENT_LIQUIDITY_RR""]",ADVERSE,,,[],"[""Clear structure confirmation"", ""A feasible target with adequate RR""]","REJECT: edge entry leaves inadequate feasible liquidity reward; the current target is beyond a nearby session-high obstacle and fallback also crosses it, so target arbitration does not support execution.","Reject: the edge entry has a valid FVG but the deterministic liquidity target fails minimum RR, the obstacle is immediately ahead, and the fallback crosses it without a robust alternative.",4.2
,591813800_1788837043_120154281_1788859407_GOLD_18709,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],[],"Valid OTE reversal sequence and tradable FVG are present, but historical results are mixed and the nearby opposing obstacle leaves follow-through uncertain.","Sequence and OTE/FVG evidence support the reversal, but mixed historical outcomes, opposing higher-timeframe bias, and a nearby obstacle make execution uncertain.",6.2
,591813800_1788837043_120154281_1788859407_GOLD_18709,1,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""missing_clean_retest"", ""weak_retest_quality""]",MIXED,,,"[""clean retest""]","[""Clean breaker retest""]","Reject: the breaker thesis depends on a clean retest, but the deterministic retest quality is weak and the target path is exposed to a nearby opposing imbalance.","The required breaker formation and clean retest thesis is not supported: the supplied retest quality is weak, while the nearby opposing imbalance further undermines the setup.",3.8
,591813800_1788837043_120154281_1788859407_GOLD_18709,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""continuation_reversal_conflict"", ""weak_continuation""]",SUPPORTIVE,,,[],"[""Continuation-specific expansion confirmation""]","Reject: continuation taxonomy is contradicted by explicit reversal FVG fields and a continuation score of 2.0, despite otherwise valid sequence evidence.",The nested-continuation label is contradicted by the supplied reversal FVG context and low continuation score; the current evidence does not support continuation follow-through.,3.5
,591813800_1788837043_120154281_1788860011_GBPCAD_6496,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION""]",MIXED,,,[],[],"Reject: the required sequence exists, but the declared continuation thesis conflicts with the observed reversal FVG state and weak continuation score.","The required nested sequence is present, but the candidate's continuation thesis is contradicted by reversal FVG context and fvg_continuation=false; reject despite strong structure.",3.5
,591813800_1788837043_120154281_1788860011_GBPCAD_6496,3,,MICRO_SESSION_REENTRY,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Clear session containment confirmation.""]","Abstain: mandatory session sequence is supplied, but adverse family history and uncertain session containment leave follow-through and target realization unresolved.","The session-reentry sequence and virgin entry zone are present, but adverse same-family analogues, weak continuation, and blocked liquidity make follow-through too uncertain.",5.2
,591813800_1788837043_120154281_1788860011_GBPCAD_6496,4,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner target path beyond the obstacle.""]","Abstain: the midpoint reversal setup is structurally valid, but adverse exact-family history and reliance on a fallback target crossing a fresh obstacle leave execution outcome uncertain.","The midpoint reversal thesis is supported by a fresh virgin FVG, valid sequence, and strong alignment, but adverse family history and obstacle-crossing fallback target prevent approval.",5.7
,591813800_1788837043_120154281_1788860615_EURNZD_31832,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Structure confirmation""]","The required micro sequence is present, but weak retest quality, missing structure confirmation, and insufficient applicable history leave follow-through uncertain.","Displacement and continuation FVG are valid, but retest quality is weak, structure confirmation is absent, and applicable historical evidence is insufficient. Abstain despite feasible targets.",5.2
,591813800_1788837043_120154281_1788860615_EURNZD_31832,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Structure confirmation""]","The required micro sequence is present, but the mid entry has weak retest quality and no structure confirmation; applicable historical evidence is insufficient for approval.","The mid-FVG entry is valid and displacement is strong, but weak retest quality, absent structure confirmation, and insufficient applicable history prevent a capital-grade approval.",5.1
,591813800_1788837043_120154281_1788860615_EURNZD_31832,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Structure confirmation""]","The required sequence is present, but edge-entry follow-through is uncertain: retest quality and structure confirmation are weak, history is insufficient, and liquidity RR is below minimum.","The edge entry uses a valid FVG and strong displacement, but weak retest quality, absent structure confirmation, insufficient applicable history, and limited target quality warrant abstention.",4.4
,591813800_1788837043_120154281_1788860615_GOLD_17887,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Sustained acceptance beyond the nearby opposing imbalance.""]","ABSTAIN: structure and OTE evidence are present, but the same-session analogue record is adverse and the near opposing imbalance makes target survival and follow-through uncertain.","Required OTE reversal sequence and tradable FVG are present, but adverse analogue outcomes, moderate HTF alignment, and an immediate opposing imbalance make follow-through uncertain.",6.1
,591813800_1788837043_120154281_1788860615_GOLD_17887,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner breaker acceptance and sustained follow-through.""]","ABSTAIN: breaker identity and sequence are supplied, but retest quality is weak and the nearby moderate obstacle leaves execution and follow-through unresolved.","The breaker thesis is structurally plausible, but weak retest quality, mixed analogue results, moderate HTF alignment, and a nearby obstacle do not justify capital commitment.",5.4
,591813800_1788837043_120154281_1788860615_GOLD_17887,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION""]",MIXED,,,[],"[""A genuine continuation regime and continuation-aligned imbalance.""]","REJECT: the taxonomy requires continuation, but structured FVG context is reversal and continuation strength is weak; this is a direct thesis contradiction.","Reject: the candidate claims nested continuation, but the supplied FVG is explicitly reversal-context and continuation score is only 2.0, contradicting the setup thesis.",3.2
,591813800_1788837043_120154281_1788861219_EURUSD_25795,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],[],"Evidence supports a fresh continuation FVG and observed follow-through, but OFF_HOURS conditions, weak continuation quality, low HTF alignment, and an opposing imbalance leave execution outcome unclear.","Continuation FVG is fresh with displacement, retest, follow-through, and feasible current target, but OFF_HOURS timing, weak continuation quality, modest HTF alignment, and a nearby obstacle make follow-through uncertain.",5.8
,591813800_1788837043_120154281_1788861219_EURUSD_25795,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""missing_range_sequence"", ""range_expansion_conflict""]",MIXED,,,"[""range identity"", ""range excursion"", ""range reentry""]","[""range identity"", ""range excursion"", ""range reentry""]",Reject: the declared range-reentry thesis lacks its mandatory range sequence and conflicts with expansion-dominant market conditions. Optional HTF BOS absence is not used.,"The range-reentry thesis is contradicted by expansion-dominant conditions, while the family-required range identity, excursion, and reentry sequence is not evidenced. This is not a tradeable range setup.",2.1
,591813800_1788837043_120154281_1788861219_EURUSD_25795,4,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_reclaim_sequence"", ""weak_sequence_quality""]",INSUFFICIENT_SAMPLE,,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","Reject: mandatory breakout-failure-reclaim-entry confirmation is unresolved. The supplied displacement and sequence quality are weak, and the opposing obstacle is nearly at entry.","The candidate is labeled failed-breakout reclaim, but none of its four mandatory sequence events is evidenced. Poor displacement, very low sequence quality, and an immediate obstacle make the thesis unsupported.",1.4
,591813800_1788837043_120154281_1788861219_GBPUSD_27795,0,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],SUPPORTIVE,,,[],[],"Approve with moderate confidence: the required breaker sequence and tradable virgin FVG are present, while the nearby opposing imbalance limits follow-through quality.","Breaker identity, formation, and clean retest are supported. Virgin FVG and ordered displacement/BOS support the reversal thesis; keep_current is the only strong feasible target.",7.6
,591813800_1788837043_120154281_1788861219_GBPUSD_27795,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_thesis_contradiction""]",ADVERSE,,,[],"[""Continuation expansion confirmation""]",Reject: the named continuation thesis is contradicted by explicit reversal FVG context and zero continuation score; historical evidence is also adverse.,"The candidate claims nested continuation, but the supplied FVG is reversal context with zero continuation score. Historical analogues are adverse; the thesis is structurally contradicted.",3.4
,591813800_1788837043_120154281_1788861219_GBPUSD_27795,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_contradiction"", ""adverse_historical_evidence""]",ADVERSE,,,[],"[""Contained range rejection""]","Reject: the range-reentry thesis requires compression and containment, but expansion dominates and displacement is strong; historical range outcomes are adverse.","Range reentry is contradicted by expansion-dominant conditions and strong displacement. The supplied historical sample is adverse, so the setup is not capital-worthy.",2.9
,591813800_1788837043_120154281_1788861824_EURCAD_30892,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear directional continuation""]","No mandatory family event is missing, but trend context and continuation quality are insufficiently decisive for capital deployment; the nearby obstruction further reduces follow-through clarity.","Micro continuation FVG remains valid, but weak directional context, low continuation quality, and a nearby opposing imbalance make follow-through unclear.",4.8
,591813800_1788837043_120154281_1788861824_EURCAD_30892,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear directional continuation""]","The required micro sequence is present, but the low continuation score, absent structure confirmation, and nearby obstacle make the mid-entry plan too uncertain to approve.","The mid-FVG entry is valid and fresh, but weak continuation context and a nearby opposing imbalance leave post-entry follow-through uncertain.",4.7
,591813800_1788837043_120154281_1788861824_EURCAD_30892,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Acceptance beyond HTF obstruction""]","The mechanical FVG sequence is present, but a fresh major HTF opposing imbalance blocks the liquidity route and leaves only a distant current target or obstacle-crossing fallback.","The edge entry is valid mechanically, but the fresh major HTF opposing imbalance sits near the objective and invalidates the continuation thesis quality.",3.8
,591813800_1788837043_120154281_1788861824_GOLD_9943,2,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest response""]","Valid breaker sequence and feasible current target, but retest quality is only 1.08 and the fresh opposing HTF imbalance creates unstable follow-through. No capital approval.","Sequence and virgin breaker state are valid, but retest quality is weak and a fresh major HTF obstruction sits nearby. Current target is feasible, yet follow-through is not sufficiently clear.",6.2
,591813800_1788837043_120154281_1788861824_GOLD_9943,4,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Independent favorable confirmation""]","Required midpoint-FVG evidence is present and current target is feasible, but the sole close analogue lost and a fresh HTF obstruction leaves outcome evidence adverse. Abstain pending stronger confirmation.","The virgin midpoint FVG and displacement support the reversal thesis, but the only retrieved analogue is adverse and the fresh opposing HTF imbalance makes target follow-through uncertain.",5.8
,591813800_1788837043_120154281_1788861824_GOLD_9943,6,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",ADVERSE,,,[],[],"Reject: the required range-compression thesis is contradicted by expansion-dominant regime data, with a fresh nearby opposing imbalance further weakening containment.","The range-reentry thesis requires compression and containment, but the supplied regime is expansion-dominant. Historical range evidence is also adverse, so the setup is structurally contradicted.",3.2
,591813800_1788837043_120154281_1788861824_USDCHF_9522,1,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""missing_mandatory_evidence""]",MIXED,,,"[""breaker formation"", ""clean retest""]","[""Verified breaker formation"", ""Clean retest confirmation""]","The breaker-retest family requires declared context, breaker formation, and clean retest. Supplied retest quality is weak and the mandatory sequence is unresolved.","Reject: the breaker-retest thesis lacks sufficiently evidenced formation and clean retest, despite valid displacement and an unmitigated FVG.",3.2
,591813800_1788837043_120154281_1788861824_USDCHF_9522,4,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_contradiction""]",ADVERSE,,,"[""parent context""]","[""Established parent continuation context""]","The nested-continuation family requires parent context and established expansion. The FVG is explicitly reversal-labelled, continuation score is 1.2, and analogues are adverse.","Reject: the nested-continuation thesis is contradicted by reversal-labelled FVG evidence, weak continuation quality, and adverse analogue outcomes.",2.8
,591813800_1788837043_120154281_1788861824_USDCHF_9522,6,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""structural_contradiction"", ""missing_mandatory_evidence""]",MIXED,,,"[""session range identity"", ""session excursion"", ""session reentry""]","[""Session range identity"", ""Session excursion"", ""Session reentry""]","The session-reentry family requires session range identity, excursion, and reentry. Expansion dominates compression, and supplied fields do not establish that required sequence.","Reject: expansion-dominant conditions contradict session reentry, and the mandatory session range, excursion, and reentry sequence is not evidenced.",2.6
,591813800_1788837043_120154281_1788862428_GBPUSD_9734,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest response""]","Required breaker formation and clean retest are represented, but retest quality is only 3.9221 and nearby opposing imbalance creates unresolved follow-through risk; abstain rather than approve weak execution.","Sequence and virgin breaker evidence are present, but retest quality is weak and a fresh nearby opposing imbalance makes post-entry follow-through uncertain.",6.2
,591813800_1788837043_120154281_1788862428_GBPUSD_9734,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_contradiction""]",ADVERSE,,,[],[],"Reject: the MICRO_NESTED_CONTINUATION thesis is contradicted by reversal FVG classification, false continuation flag, and zero continuation score.","The candidate claims nested continuation, but supplied fields classify the FVG as reversal with zero continuation score; this directly contradicts the taxonomy thesis.",2.8
,591813800_1788837043_120154281_1788862428_GBPUSD_9734,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_contradiction""]",ADVERSE,,,[],[],"Reject: range reentry requires compression and containment, but the supplied state is expansion-dominant and the setup has no demonstrated range containment.","The range-reentry thesis lacks containment: expansion score is 0.730294 against compression 0.269706, while adverse historical analogues reinforce rejection.",2.5
,591813800_1788837043_120154281_1788862428_USDCHF_30404,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],SUPPORTIVE,,,[],"[""Cleaner retest response.""]","Valid breaker and virgin FVG evidence exist, but weak retest quality and nearby opposing structure leave execution and follow-through unresolved; abstain rather than size the trade.","The breaker thesis is plausible and the virgin FVG remains valid, but retest quality is weak and nearby opposing structure makes follow-through uncertain.",5.4
,591813800_1788837043_120154281_1788862428_USDCHF_30404,4,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""WEAK_CONTINUATION""]",ADVERSE,,,[],"[""Confirmed continuation expansion.""]","The claimed continuation setup is structurally contradicted: the FVG is reversal-context and explicitly non-continuation, with continuation score 1.2. Reject despite feasible current targeting.","Reject: this candidate claims nested continuation, but the supplied FVG is reversal-only, continuation score is weak, and the relevant historical sample is adverse.",3.1
,591813800_1788837043_120154281_1788862428_USDCHF_30404,6,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""MISSING_MANDATORY_EVIDENCE""]",ADVERSE,,,"[""session range identity"", ""session excursion"", ""session reentry""]","[""Session range identity."", ""Session excursion and reentry.""]",The session reentry thesis is contradicted by expansion-dominant regime evidence and a major nearby HTF opposing imbalance. Required session sequence is not established in the supplied candidate fields.,"Reject: the session reentry thesis requires containment, but the regime is expansion-dominant and the supplied state shows a nearby major HTF opposing imbalance.",2.7
,591813800_1788837043_120154281_1788863033_EURNZD_30907,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structure confirmation""]","The required micro continuation sequence is present, but weak continuation scoring, missing structure confirmation, moderate alignment, and nearby opposing imbalance leave execution survival unclear.","Valid continuation displacement and fresh mitigated FVG, but weak continuation evidence, absent structure confirmation, and a nearby target obstacle make follow-through uncertain.",4.8
,591813800_1788837043_120154281_1788863033_EURNZD_30907,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structure confirmation""]","The required sequence and valid FVG are present, but continuation strength is weak, structure confirmation is absent, and the feasible high-RR target lies beyond a moderate obstacle.","The mid-FVG entry is valid and displacement is strong, but weak continuation evidence and an unresolved nearby obstacle do not support committing capital.",4.7
,591813800_1788837043_120154281_1788863033_EURNZD_30907,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structure confirmation""]","The continuation sequence and FVG remain valid, and the current target is feasible, but weak continuation scoring and absent structure confirmation make follow-through too uncertain for approval.","The edge entry has a valid FVG and clean cost profile, but weak continuation evidence, absent structure confirmation, and insufficient liquidity-target RR leave the trade unproven.",5.0
,591813800_1788837043_120154281_1788863033_GOLD_25582,2,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"Approve only with reduced size: sequence quality, virgin breaker/FVG state, bearish alignment, and feasible current target are supportive; nearby fresh opposing HTF imbalance remains the principal risk.","Required breaker sequence and bearish displacement are present. The virgin zone and feasible session-low target support a small, cautious approval despite nearby opposing HTF liquidity.",7.2
,591813800_1788837043_120154281_1788863033_GOLD_25582,4,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Clear reaction from midpoint entry zone.""]","Abstain: required midpoint/FVG evidence is present, but historical evidence is adverse and the feasible current target must traverse a fresh major opposing HTF imbalance.","The midpoint FVG thesis is structurally supported, but the only exact analogue was adverse and the target path crosses a fresh major opposing imbalance. Do not commit capital without clearer reaction evidence.",6.3
